date,ticker,name,open,high,low,close,volume,turnover
2024-09-12,3037,欣興,134.29,134.45,133.69,133.75,28513,3813588
2024-09-13,3037,欣興,134.19,137.46,133.76,137.02,67203,9207990
2024-09-16,3037,欣興,137.28,141.89,135.89,140.28,74818,10495335
2024-09-17,3037,欣興,139.53,139.96,138.64,138.66,33230,4607752
2024-09-18,3037,欣興,138.49,139.60,136.31,136.42,75128,10248883
2024-09-19,3037,欣興,136.04,137.72,134.51,136.98,65463,8967407
2024-09-20,3037,欣興,136.92,138.43,136.64,136.72,54323,7427051
2024-09-23,3037,欣興,136.10,138.07,135.76,136.65,34649,4734803
2024-09-24,3037,欣興,136.88,137.07,135.40,135.72,25701,3488158
2024-09-25,3037,欣興,135.35,135.78,132.36,132.93,99676,13250154
2024-09-26,3037,欣興,132.99,136.80,132.18,136.26,121453,16549375
2024-09-27,3037,欣興,136.18,137.15,133.17,133.82,95341,12758461
2024-09-30,3037,欣興,134.10,135.50,132.52,134.79,94658,12759072
2024-10-01,3037,欣興,134.06,134.28,132.99,133.99,61331,8217704
2024-10-02,3037,欣興,134.40,134.73,132.58,132.77,45373,6024100
2024-10-03,3037,欣興,132.56,132.66,129.78,130.39,25171,3282063
2024-10-04,3037,欣興,130.22,130.63,129.59,130.47,11687,1524861
2024-10-07,3037,欣興,130.67,131.15,127.84,128.04,73659,9430981
2024-10-08,3037,欣興,128.68,130.01,127.57,128.37,52092,6687220
2024-10-09,3037,欣興,127.71,127.75,124.84,126.03,64028,8069641
2024-10-10,3037,欣興,126.32,130.99,125.16,128.60,79289,10196615
2024-10-11,3037,欣興,129.27,132.49,129.26,131.67,79905,10521272
2024-10-14,3037,欣興,132.04,132.35,130.63,132.11,93420,12341665
2024-10-15,3037,欣興,131.42,133.59,130.44,133.57,87284,11658283
2024-10-16,3037,欣興,132.96,135.53,132.64,135.09,72832,9838585
2024-10-17,3037,欣興,134.67,135.06,133.69,134.24,87538,11751353
2024-10-18,3037,欣興,133.38,135.25,133.15,134.07,48739,6534577
2024-10-21,3037,欣興,134.60,134.86,132.86,133.18,74033,9859911
2024-10-22,3037,欣興,133.12,135.52,132.02,134.99,101115,13649983
2024-10-23,3037,欣興,135.60,137.09,134.43,135.21,98734,13350219
2024-10-24,3037,欣興,135.10,137.74,134.60,137.60,112275,15448678
2024-10-25,3037,欣興,137.00,137.66,136.45,137.61,91832,12636958
2024-10-28,3037,欣興,137.01,139.93,136.73,139.71,81317,11361071
2024-10-29,3037,欣興,140.05,141.26,139.53,140.75,39922,5619138
2024-10-30,3037,欣興,140.08,143.32,139.42,142.74,49704,7094953
2024-10-31,3037,欣興,142.52,146.58,142.04,145.33,57606,8372058
2024-11-01,3037,欣興,145.66,146.14,142.67,143.32,71349,10225681
2024-11-04,3037,欣興,143.06,143.58,141.42,141.70,102925,14584260
2024-11-05,3037,欣興,140.95,142.12,140.84,141.49,63293,8955640
2024-11-06,3037,欣興,140.99,143.86,140.21,143.25,105294,15083075
2024-11-07,3037,欣興,143.00,143.99,142.06,143.43,81772,11728685
2024-11-08,3037,欣興,144.46,144.88,141.37,142.33,15190,2162004
2024-11-11,3037,欣興,142.64,142.83,141.85,142.30,92810,13206627
2024-11-12,3037,欣興,142.53,144.00,141.19,142.59,10522,1500364
2024-11-13,3037,欣興,142.66,143.06,142.35,142.41,87204,12418873
2024-11-14,3037,欣興,142.57,142.60,139.73,139.81,107607,15045061
2024-11-15,3037,欣興,140.94,141.07,140.12,140.17,68687,9627861
2024-11-18,3037,欣興,140.79,142.80,139.28,140.31,20332,2852858
2024-11-19,3037,欣興,140.30,141.46,139.09,141.01,41695,5879536
2024-11-20,3037,欣興,140.71,143.59,138.98,143.10,40109,5739525
2024-11-21,3037,欣興,143.30,143.44,139.56,140.65,101083,14216895
2024-11-22,3037,欣興,139.83,141.64,138.47,141.34,93504,13215479
2024-11-25,3037,欣興,141.23,142.22,139.61,142.13,12166,1729104
2024-11-26,3037,欣興,141.30,149.07,140.83,148.25,57958,8592260
2024-11-27,3037,欣興,148.01,148.19,146.35,147.54,22437,3310256
2024-11-28,3037,欣興,147.64,147.69,144.99,145.64,15445,2249392
2024-11-29,3037,欣興,145.91,147.72,145.66,146.26,75889,11099706
2024-12-02,3037,欣興,146.26,146.82,146.07,146.81,50479,7411007
2024-12-03,3037,欣興,146.14,147.04,142.44,142.75,26346,3760909
2024-12-04,3037,欣興,142.17,142.83,141.16,141.55,32310,4573619
2024-12-05,3037,欣興,141.99,144.41,141.28,142.90,81727,11678591
2024-12-06,3037,欣興,142.17,142.51,141.70,141.97,84189,11952422
2024-12-09,3037,欣興,142.22,143.86,137.24,138.26,110979,15343457
2024-12-10,3037,欣興,138.02,139.11,137.82,138.51,73905,10236628
2024-12-11,3037,欣興,138.43,140.45,138.07,139.91,48971,6851427
2024-12-12,3037,欣興,140.19,141.22,139.44,140.92,53634,7558004
2024-12-13,3037,欣興,140.80,142.94,140.30,142.67,22194,3166349
2024-12-16,3037,欣興,142.40,144.43,142.03,144.34,11253,1624306
2024-12-17,3037,欣興,143.86,144.49,143.16,143.58,17910,2571549
2024-12-18,3037,欣興,143.43,143.46,141.56,141.65,29518,4181305
2024-01-02,6505,台塑化,100.73,101.60,92.88,93.57,12995,1215947
2024-01-03,6505,台塑化,94.49,100.28,93.86,97.14,73797,7168713
2024-01-04,6505,台塑化,96.73,101.96,96.62,101.56,33639,3416455
2024-01-05,6505,台塑化,101.31,107.11,100.82,105.33,8748,921457
2024-01-08,6505,台塑化,105.60,112.40,102.33,109.86,40560,4455998
2024-01-09,6505,台塑化,110.42,114.09,108.04,109.41,38584,4221378
2024-01-10,6505,台塑化,108.50,110.19,99.89,100.69,46171,4648934
2024-01-11,6505,台塑化,102.34,104.94,101.63,102.29,12197,1247631
2024-01-12,6505,台塑化,101.62,104.26,100.33,103.67,38633,4005231
2024-01-15,6505,台塑化,103.47,106.43,103.31,105.52,11784,1243474
2024-01-16,6505,台塑化,103.75,104.23,100.47,100.94,16081,1623189
2024-01-17,6505,台塑化,101.50,102.00,94.48,97.40,65620,6391249
2024-01-18,6505,台塑化,96.98,98.88,96.20,97.97,38059,3728482
2024-01-19,6505,台塑化,98.32,100.05,96.52,96.57,33034,3190041
2024-01-22,6505,台塑化,98.61,102.43,97.26,99.38,61147,6076991
2024-01-23,6505,台塑化,99.25,100.92,96.49,99.54,13155,1309426
2024-01-24,6505,台塑化,100.71,107.80,100.70,105.24,34010,3579061
2024-01-25,6505,台塑化,104.55,105.53,102.58,103.44,15317,1584349
2024-01-26,6505,台塑化,103.28,105.63,101.75,103.50,51851,5366335
2024-01-29,6505,台塑化,103.61,103.62,98.05,99.89,43945,4389567
2024-01-30,6505,台塑化,100.31,103.99,100.03,103.95,18534,1926611
2024-01-31,6505,台塑化,103.08,103.33,101.57,102.95,30234,3112710
2024-02-01,6505,台塑化,102.30,105.19,97.38,104.33,59591,6217001
2024-02-02,6505,台塑化,103.40,107.18,103.13,106.80,66087,7058080
2024-02-05,6505,台塑化,107.62,110.89,100.36,101.33,16650,1687226
2024-02-06,6505,台塑化,99.65,99.99,97.69,98.08,7655,750813
2024-02-07,6505,台塑化,98.50,98.93,91.46,92.19,74850,6900293
2024-02-08,6505,台塑化,92.17,95.26,91.48,94.97,9149,868838
2024-02-09,6505,台塑化,95.50,99.16,92.25,93.67,52980,4962721
2024-02-12,6505,台塑化,94.35,94.86,94.10,94.29,44711,4215950
2024-02-13,6505,台塑化,95.76,96.63,89.51,91.21,23743,2165594
2024-02-14,6505,台塑化,90.05,91.01,87.40,88.56,32172,2849004
2024-02-15,6505,台塑化,88.03,92.30,85.80,90.05,38567,3473146
2024-02-16,6505,台塑化,88.76,88.92,86.46,86.72,60180,5218588
2024-02-19,6505,台塑化,86.71,87.19,85.36,86.33,14987,1293819
2024-02-20,6505,台塑化,86.12,86.96,84.92,86.33,15561,1343387
2024-02-21,6505,台塑化,87.30,89.49,84.78,85.35,12648,1079527
2024-02-22,6505,台塑化,84.58,88.26,83.07,87.17,25412,2215273
2024-02-23,6505,台塑化,86.35,93.82,84.98,91.68,58702,5381883
2024-02-26,6505,台塑化,92.37,93.42,91.36,93.11,47730,4443920
2024-02-27,6505,台塑化,92.58,98.29,91.86,98.26,63418,6231248
2024-02-28,6505,台塑化,98.99,104.49,98.36,101.80,22292,2269234
2024-02-29,6505,台塑化,102.07,105.09,97.20,99.16,30595,3033887
2024-03-01,6505,台塑化,100.10,104.62,98.53,102.86,21750,2237223
2024-03-04,6505,台塑化,105.24,106.19,97.67,97.69,44000,4298568
2024-03-05,6505,台塑化,99.65,102.43,96.89,98.71,51805,5113680
2024-03-06,6505,台塑化,99.85,101.72,94.88,95.43,65639,6263604
2024-03-07,6505,台塑化,96.22,98.00,95.77,95.90,32113,3079508
2024-03-08,6505,台塑化,96.09,99.41,91.41,93.75,13037,1222174
2024-03-11,6505,台塑化,94.13,96.87,92.73,95.02,58348,5543939
2024-03-12,6505,台塑化,95.64,100.66,95.37,99.20,46654,4628123
2024-03-13,6505,台塑化,98.70,104.23,94.24,103.93,37818,3930486
2024-03-14,6505,台塑化,103.38,111.18,99.94,110.27,28650,3159346
2024-03-15,6505,台塑化,112.27,112.43,110.84,111.97,9122,1021398
2024-03-18,6505,台塑化,111.27,112.54,103.38,105.86,61366,6496389
2024-03-19,6505,台塑化,106.52,112.67,105.97,111.54,20057,2237168
2024-03-20,6505,台塑化,111.71,114.03,108.53,111.58,43090,4808123
2024-03-21,6505,台塑化,113.08,113.95,112.78,113.06,51452,5817302
2024-03-22,6505,台塑化,114.08,120.84,113.82,114.54,54812,6278296
2024-03-25,6505,台塑化,114.96,115.46,110.59,114.95,46246,5315747
2024-03-26,6505,台塑化,116.68,117.48,109.72,113.04,51800,5855682
2024-03-27,6505,台塑化,113.07,119.59,109.87,117.18,30290,3549426
2024-03-28,6505,台塑化,117.04,119.79,114.56,115.53,53565,6188250
2024-03-29,6505,台塑化,116.23,116.42,114.87,115.32,41424,4777098
2024-04-01,6505,台塑化,115.19,116.06,113.39,115.86,54804,6349632
2024-04-02,6505,台塑化,115.37,122.51,114.16,120.29,17682,2127050
2024-04-03,6505,台塑化,118.47,119.65,116.44,116.86,67503,7888098
2024-04-04,6505,台塑化,115.44,117.14,114.46,116.78,44358,5179999
2024-04-05,6505,台塑化,118.10,118.53,111.03,115.97,45612,5289544
2024-04-08,6505,台塑化,116.06,118.11,112.29,112.39,34999,3933616
2024-04-09,6505,台塑化,113.77,119.05,110.65,118.74,58943,6998865
2024-04-10,6505,台塑化,117.58,119.86,117.14,119.31,55823,6660312
2024-04-11,6505,台塑化,118.53,120.70,117.07,118.47,11222,1329423
2024-04-12,6505,台塑化,116.66,119.92,116.49,117.31,32706,3836616
2024-04-15,6505,台塑化,117.04,117.58,116.11,117.31,19224,2255157
2024-04-16,6505,台塑化,117.71,121.50,113.63,117.30,6110,716710
2024-04-17,6505,台塑化,116.49,118.02,116.12,117.75,13009,1531812
2024-04-18,6505,台塑化,116.30,121.03,115.33,119.72,37658,4508601
2024-04-19,6505,台塑化,119.69,120.73,117.84,118.56,27425,3251384
2024-04-22,6505,台塑化,119.13,120.57,112.19,112.81,59331,6693341
2024-04-23,6505,台塑化,113.88,115.29,110.08,112.99,29634,3348335
2024-04-24,6505,台塑化,111.71,117.61,108.32,115.53,40703,4702548
2024-04-25,6505,台塑化,112.96,119.11,112.67,118.79,48664,5780835
2024-04-26,6505,台塑化,118.57,129.37,118.18,127.45,77918,9930993
2024-04-29,6505,台塑化,124.33,132.16,121.14,131.83,38447,5068335
2024-04-30,6505,台塑化,132.08,147.50,129.66,144.07,68215,9827428
2024-05-01,6505,台塑化,143.43,143.60,133.73,135.72,45869,6225423
2024-05-02,6505,台塑化,135.28,141.44,132.62,140.48,15162,2129965
2024-05-03,6505,台塑化,139.11,145.33,133.45,142.83,28329,4046332
2024-05-06,6505,台塑化,144.07,158.88,141.47,154.18,57719,8899141
2024-05-07,6505,台塑化,153.12,161.64,151.13,161.00,66574,10718489
2024-05-08,6505,台塑化,160.51,164.39,156.69,161.45,50209,8106107
2024-05-09,6505,台塑化,159.01,161.83,158.89,160.80,25024,4023908
2024-05-10,6505,台塑化,160.31,164.52,157.24,162.28,10113,1641187
2024-05-13,6505,台塑化,163.49,166.13,153.77,157.62,32298,5090917
2024-05-14,6505,台塑化,157.19,163.30,157.16,162.44,10964,1781015
2024-05-15,6505,台塑化,162.15,168.19,159.39,163.65,25419,4159820
2024-05-16,6505,台塑化,162.52,164.54,153.12,159.85,45936,7342656
2024-05-17,6505,台塑化,161.88,169.28,157.64,169.13,53862,9109772
2024-05-20,6505,台塑化,168.41,171.11,160.77,162.31,11714,1901339
2024-05-21,6505,台塑化,160.18,166.84,157.48,164.14,19803,3250464
2024-05-22,6505,台塑化,166.51,170.87,163.97,167.67,39338,6595703
2024-05-23,6505,台塑化,166.94,176.99,166.65,174.50,32112,5603404
2024-05-24,6505,台塑化,176.25,177.41,172.63,175.65,44072,7741077
2024-05-27,6505,台塑化,173.84,177.09,160.99,165.96,82483,13689203
2024-05-28,6505,台塑化,167.04,171.66,165.49,167.21,23640,3952891
2024-05-29,6505,台塑化,167.91,169.68,157.72,160.06,13811,2210616
2024-05-30,6505,台塑化,159.51,161.94,155.66,157.38,31038,4884829
2024-05-31,6505,台塑化,156.31,160.73,156.05,159.52,55957,8926503
2024-06-03,6505,台塑化,160.56,164.24,148.68,151.93,32373,4918375
2024-06-04,6505,台塑化,152.38,156.36,148.49,155.76,28741,4476759
2024-06-05,6505,台塑化,154.93,162.31,154.82,160.72,54110,8696507
2024-06-06,6505,台塑化,158.62,160.99,152.10,152.65,43411,6626663
2024-06-07,6505,台塑化,155.19,158.01,145.37,147.16,59453,8749032
2024-06-10,6505,台塑化,146.04,146.99,142.67,145.10,31697,4599362
2024-06-11,6505,台塑化,146.82,150.78,141.00,141.08,60440,8526792
2024-06-12,6505,台塑化,141.06,149.07,139.52,145.94,61674,9000428
2024-06-13,6505,台塑化,145.29,168.81,144.80,164.77,123806,20398939
2024-06-14,6505,台塑化,163.15,172.50,160.42,166.78,42808,7139627
2024-06-17,6505,台塑化,166.50,167.31,160.96,162.02,16305,2641665
2024-06-18,6505,台塑化,160.60,167.79,157.73,165.73,33929,5623016
2024-06-19,6505,台塑化,166.81,167.78,153.92,156.40,15058,2355078
2024-06-20,6505,台塑化,155.80,156.71,153.38,155.68,34441,5361921
2024-06-21,6505,台塑化,155.00,158.24,153.56,157.17,41419,6509670
2024-06-24,6505,台塑化,157.99,159.85,148.31,150.86,43563,6572048
2024-06-25,6505,台塑化,152.30,154.96,139.93,142.17,82823,11774908
2024-06-26,6505,台塑化,143.15,143.51,131.27,134.53,54533,7336086
2024-06-27,6505,台塑化,134.71,135.28,125.59,127.97,59773,7649394
2024-06-28,6505,台塑化,125.91,141.53,124.09,139.95,75973,10632610
2024-07-01,6505,台塑化,139.79,145.43,139.69,141.49,12944,1831394
2024-07-02,6505,台塑化,144.29,144.99,130.66,133.79,77581,10379942
2024-07-03,6505,台塑化,131.22,131.67,129.49,130.56,41679,5441813
2024-07-04,6505,台塑化,130.53,137.99,127.70,133.66,55805,7458773
2024-07-05,6505,台塑化,134.86,136.11,131.01,133.22,55802,7433826
2024-07-08,6505,台塑化,133.75,133.94,129.08,130.46,35695,4656794
2024-07-09,6505,台塑化,130.74,136.13,130.44,136.06,54159,7368996
2024-07-10,6505,台塑化,138.72,145.34,138.08,141.68,22327,3163328
2024-07-11,6505,台塑化,141.97,144.02,133.82,135.63,64974,8812546
2024-07-12,6505,台塑化,135.10,137.66,128.69,132.52,44563,5905284
2024-07-15,6505,台塑化,132.25,135.66,130.85,132.95,7996,1063060
2024-07-16,6505,台塑化,132.11,134.47,130.40,133.67,46912,6270765
2024-07-17,6505,台塑化,136.24,141.34,130.17,138.25,26409,3651116
2024-07-18,6505,台塑化,137.85,139.71,136.39,137.79,13326,1836214
2024-07-19,6505,台塑化,138.20,138.87,131.50,134.85,29078,3921083
2024-07-22,6505,台塑化,136.06,140.02,128.86,138.25,59815,8269179
2024-07-23,6505,台塑化,138.83,141.04,138.59,140.61,64385,9052930
2024-07-24,6505,台塑化,140.77,141.37,136.92,137.80,59050,8136907
2024-07-25,6505,台塑化,138.45,145.28,137.22,142.19,20750,2950525
2024-07-26,6505,台塑化,143.77,145.34,143.41,143.65,30533,4386133
2024-07-29,6505,台塑化,141.96,149.22,141.07,146.57,26707,3914364
2024-07-30,6505,台塑化,150.47,153.87,146.33,152.96,36752,5621562
2024-07-31,6505,台塑化,152.21,155.80,143.04,146.48,70762,10365088
2024-08-01,6505,台塑化,145.92,147.11,136.96,138.34,38030,5261069
2024-08-02,6505,台塑化,138.94,139.40,133.02,134.42,62519,8403941
2024-08-05,6505,台塑化,134.17,143.75,133.32,138.62,14987,2077540
2024-08-06,6505,台塑化,139.51,139.77,137.04,137.55,10549,1451036
2024-08-07,6505,台塑化,136.46,147.42,134.25,145.97,76231,11127565
2024-08-08,6505,台塑化,146.71,154.06,146.31,148.17,62369,9241170
2024-08-09,6505,台塑化,145.12,151.93,142.86,151.33,31768,4807326
2024-08-12,6505,台塑化,150.07,150.46,141.78,141.96,37063,5261560
2024-08-13,6505,台塑化,139.61,150.91,137.96,149.58,28307,4234047
2024-08-14,6505,台塑化,148.77,151.08,146.60,150.86,51032,7698929
2024-08-15,6505,台塑化,151.66,152.33,130.79,134.94,63545,8574568
2024-08-16,6505,台塑化,133.27,138.94,130.56,137.48,62632,8610807
2024-08-19,6505,台塑化,136.51,148.16,136.45,144.79,51976,7525424
2024-08-20,6505,台塑化,144.31,154.44,139.30,150.26,58260,8754106
2024-08-21,6505,台塑化,147.45,151.93,146.81,151.14,18902,2856769
2024-08-22,6505,台塑化,152.74,153.30,146.75,149.61,45573,6818090
2024-08-23,6505,台塑化,148.06,151.74,147.61,149.43,33247,4968008
2024-08-26,6505,台塑化,149.99,151.17,147.28,149.78,33743,5054144
2024-08-27,6505,台塑化,150.41,156.51,150.29,154.70,14418,2230459
2024-08-28,6505,台塑化,154.98,155.14,147.79,148.78,8395,1249036
2024-08-29,6505,台塑化,149.24,149.80,145.36,149.09,23953,3571065
2024-08-30,6505,台塑化,149.09,149.94,141.81,144.06,49545,7137635
2024-09-02,6505,台塑化,145.69,147.68,141.45,141.84,8839,1253765
2024-09-03,6505,台塑化,142.09,147.91,141.20,146.29,17997,2632763
2024-09-04,6505,台塑化,144.88,147.27,143.26,147.11,12781,1880179
2024-09-05,6505,台塑化,144.86,148.94,144.23,148.39,58031,8611292
2024-09-06,6505,台塑化,148.24,149.83,138.54,140.67,53828,7571986
2024-09-09,6505,台塑化,142.34,150.68,132.30,137.82,45206,6230510
2024-09-10,6505,台塑化,138.43,142.70,135.09,138.34,9019,1247729
2024-09-11,6505,台塑化,138.46,139.33,135.49,139.17,49038,6824583
2024-09-12,6505,台塑化,140.62,144.29,126.77,129.75,28324,3675121
2024-09-13,6505,台塑化,130.88,133.85,128.72,129.02,5814,750145
2024-09-16,6505,台塑化,129.35,131.40,128.19,128.60,37413,4811476
2024-09-17,6505,台塑化,131.32,136.85,130.96,135.20,37868,5119924
2024-09-18,6505,台塑化,134.82,137.19,134.40,137.01,11474,1572042
2024-09-19,6505,台塑化,136.93,142.73,135.63,142.16,41180,5853975
2024-09-20,6505,台塑化,144.02,146.48,127.55,130.58,84802,11073757
2024-09-23,6505,台塑化,128.37,131.42,123.64,127.43,43206,5505699
2024-09-24,6505,台塑化,128.86,129.41,124.53,125.63,28818,3620415
2024-09-25,6505,台塑化,127.09,127.39,121.85,124.06,10216,1267397
2024-09-26,6505,台塑化,124.00,126.99,122.44,124.53,29407,3661990
2024-09-27,6505,台塑化,125.53,125.61,121.12,122.01,29227,3565947
2024-09-30,6505,台塑化,120.11,128.59,118.51,125.78,46372,5832759
2024-10-01,6505,台塑化,126.19,129.69,119.49,120.31,18850,2267762
2024-10-02,6505,台塑化,121.43,126.00,120.65,123.00,56285,6922878
2024-10-03,6505,台塑化,123.29,126.32,121.50,124.33,12143,1509782
2024-10-04,6505,台塑化,123.15,132.03,121.70,128.26,60048,7701912
2024-10-07,6505,台塑化,126.64,132.40,125.53,132.26,11622,1537109
2024-10-08,6505,台塑化,132.20,133.16,127.25,129.13,19052,2460109
2024-10-09,6505,台塑化,131.09,142.81,131.07,140.97,97505,13745378
2024-10-10,6505,台塑化,140.44,140.94,113.63,114.21,41823,4776427
2024-10-11,6505,台塑化,115.89,119.87,114.54,115.05,37705,4337995
2024-10-14,6505,台塑化,114.90,116.41,106.70,107.21,40129,4302287
2024-10-15,6505,台塑化,107.88,113.37,107.19,112.57,8853,996619
2024-10-16,6505,台塑化,112.95,113.20,109.03,109.13,47581,5192592
2024-10-17,6505,台塑化,108.62,109.93,100.01,101.49,91673,9303994
2024-10-18,6505,台塑化,100.92,107.47,100.57,105.69,18446,1949466
2024-10-21,6505,台塑化,104.85,105.55,104.29,104.47,9165,957481
2024-10-22,6505,台塑化,103.66,114.23,101.11,110.76,70817,7843808
2024-10-23,6505,台塑化,111.97,118.60,110.57,118.53,71517,8476695
2024-10-24,6505,台塑化,117.64,120.70,115.44,119.07,42182,5022634
2024-10-25,6505,台塑化,120.28,123.08,119.68,122.47,21828,2673185
2024-10-28,6505,台塑化,123.39,126.97,122.13,123.83,26861,3326238
2024-10-29,6505,台塑化,125.42,132.66,124.26,131.76,62514,8236648
2024-10-30,6505,台塑化,131.70,138.36,130.28,135.20,49117,6640671
2024-10-31,6505,台塑化,134.81,138.19,131.92,134.60,13444,1809548
2024-11-01,6505,台塑化,134.76,136.82,129.01,130.50,34125,4453292
